StartSession,17:36:45.4526080
respDelay1.5,17:36:45.4528640
respSize12,17:36:45.4530688
respDelay0.7,17:36:46.5993600
respSize5,17:36:46.5996544
Active,17:36:46.5997056
stimON,17:36:48.5584896
dotsMOVE,17:36:49.0586368
respOPEN,17:36:49.3267840
stimOFF,17:36:51.1726336
respCLOSED,17:36:54.3572736
respDelay0.5,17:36:57.3335168
respSize1,17:36:57.3335552
Pause,17:36:57.3335680
