StartSession,17:36:18.9500800
((0, 2437), 0),17:36:18.9553152
((0, 2447), 0),17:36:18.9651456
((0, 2457), 0),17:36:18.9753600
((0, 2467), 0),17:36:18.9856384
((0, 2477), 0),17:36:18.9947392
((0, 2487), 0),17:36:19.0049792
((0, 2497), 0),17:36:19.0150528
((0, 2507), 0),17:36:19.0252800
((0, 2518), 0),17:36:19.0355968
((0, 2528), 0),17:36:19.0455680
((0, 2538), 0),17:36:19.0557568
((0, 2548), 0),17:36:19.0659456
((0, 2558), 0),17:36:19.0761088
((0, 2568), 0),17:36:19.0852736
((0, 2578), 0),17:36:19.0954624
((0, 2588), 0),17:36:19.1056512
((0, 2598), 0),17:36:19.1158400
((0, 2608), 0),17:36:19.1251072
((0, 2618), 0),17:36:19.1353600
((0, 2628), 0),17:36:19.1453696
((0, 2638), 0),17:36:19.1555712
((0, 2648), 0),17:36:19.1648384
((0, 2658), 0),17:36:19.1749248
((0, 2668), 0),17:36:19.1851392
((0, 2678), 0),17:36:19.1954048
((0, 2688), 0),17:36:19.2044544
((0, 2698), 0),17:36:19.2147584
((0, 2708), 0),17:36:19.2248320
((0, 2718), 0),17:36:19.2351232
((0, 2728), 0),17:36:19.2452736
((0, 2738), 0),17:36:19.2543360
((0, 2748), 0),17:36:19.2644992
((0, 2758), 0),17:36:19.2747136
((0, 2768), 0),17:36:19.2849408
((0, 2778), 0),17:36:19.2941568
((0, 2788), 0),17:36:19.3042816
((0, 2798), 0),17:36:19.3144192
((0, 2808), 0),17:36:19.3246208
((0, 2818), 0),17:36:19.3338368
((0, 2828), 0),17:36:19.3439488
((0, 2838), 0),17:36:19.3543296
((0, 2848), 0),17:36:19.3643392
((0, 2859), 0),17:36:19.3745664
((0, 2869), 0),17:36:19.3846912
((0, 2879), 0),17:36:19.3948800
((0, 2889), 0),17:36:19.4052224
((0, 2899), 0),17:36:19.4152192
((0, 2909), 0),17:36:19.4245376
((0, 2919), 0),17:36:19.4347392
((0, 2929), 0),17:36:19.4448000
((0, 2939), 0),17:36:19.4549376
((0, 2949), 0),17:36:19.4641152
((0, 2959), 0),17:36:19.4743168
((0, 2969), 0),17:36:19.4845056
((0, 2979), 0),17:36:19.4946816
((0, 2989), 0),17:36:19.5038720
((0, 2999), 0),17:36:19.5140480
((0, 3009), 0),17:36:19.5242496
((0, 3019), 0),17:36:19.5345792
((0, 3030), 0),17:36:19.5446016
((0, 3040), 0),17:36:19.5547648
((0, 3050), 0),17:36:19.5649024
((0, 3060), 0),17:36:19.5751424
((0, 3070), 0),17:36:19.5853568
((0, 3080), 0),17:36:19.5944832
((0, 3090), 0),17:36:19.6047104
((0, 3100), 0),17:36:19.6149248
((0, 3110), 0),17:36:19.6251136
((0, 3120), 0),17:36:19.6342272
((0, 3130), 0),17:36:19.6443904
((0, 3140), 0),17:36:19.6545664
((0, 3150), 0),17:36:19.6647552
((0, 3160), 0),17:36:19.6739840
((0, 3170), 0),17:36:19.6842880
((0, 3180), 0),17:36:19.6943232
((0, 3190), 0),17:36:19.7046144
