StartSession,17:39:34.4067200
((0, 1032), 0),17:39:34.4090880
((0, 1042), 0),17:39:34.4192768
((0, 1052), 0),17:39:34.4294912
((0, 1062), 0),17:39:34.4396544
((0, 1072), 0),17:39:34.4487808
((0, 1082), 0),17:39:34.4589696
((0, 1092), 0),17:39:34.4691840
((0, 1102), 0),17:39:34.4793984
((0, 1112), 0),17:39:34.4887680
((0, 1122), 0),17:39:34.4987904
((0, 1132), 0),17:39:34.5088896
((0, 1142), 0),17:39:34.5190656
((0, 1152), 0),17:39:34.5282304
((0, 1162), 0),17:39:34.5384192
((0, 1172), 0),17:39:34.5486592
((0, 1182), 0),17:39:34.5588096
((0, 1192), 0),17:39:34.5690240
((0, 1202), 0),17:39:34.5781504
((0, 1212), 0),17:39:34.5883392
((0, 1222), 0),17:39:34.5985792
((0, 1232), 0),17:39:34.6088320
((0, 1242), 0),17:39:34.6179200
((0, 1252), 0),17:39:34.6280064
((0, 1262), 0),17:39:34.6382848
((0, 1272), 0),17:39:34.6487552
((0, 1282), 0),17:39:34.6576384
((0, 1292), 0),17:39:34.6677504
((0, 1302), 0),17:39:34.6779392
((0, 1312), 0),17:39:34.6881792
((0, 1323), 0),17:39:34.6983424
((0, 1333), 0),17:39:34.7085440
((0, 1343), 0),17:39:34.7186560
((0, 1353), 0),17:39:34.7288832
((0, 1363), 0),17:39:34.7391232
((0, 1373), 0),17:39:34.7482112
((0, 1383), 0),17:39:34.7584128
((0, 1393), 0),17:39:34.7686272
((0, 1403), 0),17:39:34.7788800
((0, 1413), 0),17:39:34.7879296
((0, 1423), 0),17:39:34.7981056
((0, 1433), 0),17:39:34.8083200
((0, 1443), 0),17:39:34.8184576
((0, 1453), 0),17:39:34.8277248
((0, 1463), 0),17:39:34.8379008
((0, 1473), 0),17:39:34.8480640
((0, 1483), 0),17:39:34.8582016
((0, 1494), 0),17:39:34.8683904
((0, 1504), 0),17:39:34.8786048
((0, 1514), 0),17:39:34.8887680
((0, 1524), 0),17:39:34.8989568
((0, 1534), 0),17:39:34.9092736
((0, 1544), 0),17:39:34.9183488
((0, 1554), 0),17:39:34.9284608
((0, 1564), 0),17:39:34.9386880
((0, 1574), 0),17:39:34.9488896
((0, 1584), 0),17:39:34.9580032
((0, 1594), 0),17:39:34.9682304
((0, 1604), 0),17:39:34.9783808
((0, 1614), 0),17:39:34.9886208
((0, 1624), 0),17:39:34.9977728
((0, 1634), 0),17:39:35.0079232
((0, 1644), 0),17:39:35.0180864
((0, 1654), 0),17:39:35.0283136
((0, 1664), 0),17:39:35.0374528
((0, 1674), 0),17:39:35.0476672
((0, 1684), 0),17:39:35.0578048
