9999,16,32,64,128
9999,0.25,0.25,0.25,0.25
8,0.25,0.25,0.25,0.25
4,0.1,0,0.1,0.1
2,0.15,0,0.15,0.15
1.5,0,0,0,0
1.25,0,0,0,0
1.1,0,0,0,0
0.909090909,0,0,0,0
0.8,0,0,0,0
0.666666667,0,0,0,0
0.5,0.15,0,0.15,0.15
0.25,0.1,0,0.1,0.1
0.125,0.25,0.5,0.25,0.25
