((0, 3371), 0),17:36:45.4496640
((0, 3381), 0),17:36:45.4598272
((0, 3391), 0),17:36:45.4698368
((0, 3401), 0),17:36:45.4800384
((0, 3411), 0),17:36:45.4902272
((0, 3421), 0),17:36:45.4994048
((0, 3431), 0),17:36:45.5096832
((0, 3441), 0),17:36:45.5198336
((0, 3451), 0),17:36:45.5299328
((0, 3461), 0),17:36:45.5390848
((0, 3471), 0),17:36:45.5492608
((0, 3481), 0),17:36:45.5594752
((0, 3491), 0),17:36:45.5696640
((0, 3501), 0),17:36:45.5788544
((0, 3511), 0),17:36:45.5890560
((0, 3521), 0),17:36:45.5992832
((0, 3531), 0),17:36:45.6096000
((0, 3542), 0),17:36:45.6195328
((0, 3552), 0),17:36:45.6297216
((0, 3562), 0),17:36:45.6399616
((0, 3572), 0),17:36:45.6500608
((0, 3582), 0),17:36:45.6603520
((0, 3592), 0),17:36:45.6694400
((0, 3602), 0),17:36:45.6796160
((0, 3612), 0),17:36:45.6898560
((0, 3622), 0),17:36:45.6999936
((0, 3632), 0),17:36:45.7091584
((0, 3642), 0),17:36:45.7194240
((0, 3652), 0),17:36:45.7295616
((0, 3662), 0),17:36:45.7396864
((0, 3672), 0),17:36:45.7488640
((0, 3682), 0),17:36:45.7591040
((0, 3692), 0),17:36:45.7693440
((0, 3702), 0),17:36:45.7796096
((0, 3712), 0),17:36:45.7886080
((0, 3722), 0),17:36:45.7988480
((0, 3732), 0),17:36:45.8089600
((0, 3742), 0),17:36:45.8191232
((0, 3752), 0),17:36:45.8295168
((0, 3762), 0),17:36:45.8386176
((0, 3772), 0),17:36:45.8486912
((0, 3782), 0),17:36:45.8589312
((0, 3792), 0),17:36:45.8690432
((0, 3802), 0),17:36:45.8783104
((0, 3812), 0),17:36:45.8884096
((0, 3822), 0),17:36:45.8986368
((0, 3832), 0),17:36:45.9088000
((0, 3842), 0),17:36:45.9179136
((0, 3852), 0),17:36:45.9281152
((0, 3862), 0),17:36:45.9382656
((0, 3872), 0),17:36:45.9484800
((0, 3883), 0),17:36:45.9588096
((0, 3893), 0),17:36:45.9688064
((0, 3903), 0),17:36:45.9791744
((0, 3913), 0),17:36:45.9892224
((0, 3923), 0),17:36:45.9994752
((0, 3933), 0),17:36:46.0085760
((0, 3943), 0),17:36:46.0187520
((0, 3953), 0),17:36:46.0288896
((0, 3963), 0),17:36:46.0390656
((0, 3973), 0),17:36:46.0483584
((0, 3983), 0),17:36:46.0584320
((0, 3993), 0),17:36:46.0687104
((0, 4003), 0),17:36:46.0787968
((0, 4013), 0),17:36:46.0881408
((0, 4023), 0),17:36:46.0982400
((0, 4033), 0),17:36:46.1083648
((0, 4043), 0),17:36:46.1186176
((0, 4054), 0),17:36:46.1286912
((0, 4064), 0),17:36:46.1388544
((0, 4074), 0),17:36:46.1490560
((0, 4084), 0),17:36:46.1592448
((0, 4094), 0),17:36:46.1694720
((0, 4104), 0),17:36:46.1785984
((0, 4114), 0),17:36:46.1887616
((0, 4124), 0),17:36:46.1989632
((0, 4134), 0),17:36:46.2091136
((0, 4144), 0),17:36:46.2183040
((0, 4154), 0),17:36:46.2284928
((0, 4164), 0),17:36:46.2387456
((0, 4174), 0),17:36:46.2488704
((0, 4184), 0),17:36:46.2580480
((0, 4194), 0),17:36:46.2682112
((0, 4204), 0),17:36:46.2785408
((0, 4214), 0),17:36:46.2885504
((0, 4224), 0),17:36:46.2977152
((0, 4234), 0),17:36:46.3079296
((0, 4244), 0),17:36:46.3181696
((0, 4254), 0),17:36:46.3284096
((0, 4264), 0),17:36:46.3384576
((0, 4274), 0),17:36:46.3476736
((0, 4284), 0),17:36:46.3578240
((0, 4294), 0),17:36:46.3680128
((0, 4304), 0),17:36:46.3781888
((0, 4314), 0),17:36:46.3873408
((0, 4324), 0),17:36:46.3975424
((0, 4334), 0),17:36:46.4076928
((0, 4344), 0),17:36:46.4179200
((0, 4354), 0),17:36:46.4270592
((0, 4364), 0),17:36:46.4372480
((0, 4374), 0),17:36:46.4475136
((0, 4384), 0),17:36:46.4576768
((0, 4395), 0),17:36:46.4678656
((0, 4405), 0),17:36:46.4779904
((0, 4415), 0),17:36:46.4883200
((0, 4425), 0),17:36:46.4983680
((0, 4435), 0),17:36:46.5085952
((0, 4445), 0),17:36:46.5177984
((0, 4455), 0),17:36:46.5278720
((0, 4465), 0),17:36:46.5380736
((0, 4475), 0),17:36:46.5482752
((0, 4485), 0),17:36:46.5574912
((0, 4495), 0),17:36:46.5676416
((0, 4505), 0),17:36:46.5777920
((0, 4515), 0),17:36:46.5880192
((0, 4525), 0),17:36:46.5971456
((0, 4535), 0),17:36:46.6073344
((0, 4545), 0),17:36:46.6175360
((0, 4555), 0),17:36:46.6276992
((0, 4566), 0),17:36:46.6378752
((0, 4576), 0),17:36:46.6481536
((0, 4586), 0),17:36:46.6582400
((0, 4596), 0),17:36:46.6684800
((0, 4606), 0),17:36:46.6786560
((0, 4616), 0),17:36:46.6878720
((0, 4626), 0),17:36:46.6979712
((0, 4636), 0),17:36:46.7081472
((0, 4646), 0),17:36:46.7184768
((0, 4656), 0),17:36:46.7276800
((0, 4666), 0),17:36:46.7376640
((0, 4676), 0),17:36:46.7479168
((0, 4686), 0),17:36:46.7581824
((0, 4696), 0),17:36:46.7671808
((0, 4706), 0),17:36:46.7773952
((0, 4716), 0),17:36:46.7876864
((0, 4726), 0),17:36:46.7978112
((0, 4736), 0),17:36:46.8069376
((0, 4746), 0),17:36:46.8171392
((0, 4756), 0),17:36:46.8272896
((0, 4766), 0),17:36:46.8375424
((0, 4776), 0),17:36:46.8476672
((0, 4786), 0),17:36:46.8568576
((0, 4796), 0),17:36:46.8669952
((0, 4806), 0),17:36:46.8771968
((0, 4816), 0),17:36:46.8873984
((0, 4826), 0),17:36:46.8966144
((0, 4836), 0),17:36:46.9067776
((0, 4846), 0),17:36:46.9170176
((0, 4856), 0),17:36:46.9271424
((0, 4866), 0),17:36:46.9362944
((0, 4876), 0),17:36:46.9466368
((0, 4886), 0),17:36:46.9567232
((0, 4896), 0),17:36:46.9668480
((0, 4907), 0),17:36:46.9770368
((0, 4917), 0),17:36:46.9872768
((0, 4927), 0),17:36:46.9974784
((0, 4937), 0),17:36:47.0076032
((0, 4947), 0),17:36:47.0177792
((0, 4957), 0),17:36:47.0269056
((0, 4967), 0),17:36:47.0370688
((0, 4977), 0),17:36:47.0473344
((0, 4987), 0),17:36:47.0576384
((0, 4997), 0),17:36:47.0666624
((0, 5007), 0),17:36:47.0768512
((0, 5017), 0),17:36:47.0871424
((0, 5027), 0),17:36:47.0972288
((0, 5037), 0),17:36:47.1063936
((0, 5047), 0),17:36:47.1165568
((0, 5057), 0),17:36:47.1267840
((0, 5067), 0),17:36:47.1369216
((0, 5078), 0),17:36:47.1471232
((0, 5088), 0),17:36:47.1572864
((0, 5098), 0),17:36:47.1676160
((0, 5108), 0),17:36:47.1776256
((0, 5118), 0),17:36:47.1878400
((0, 5128), 0),17:36:47.1970304
((0, 5138), 0),17:36:47.2072064
((0, 5148), 0),17:36:47.2174208
((0, 5158), 0),17:36:47.2277632
((0, 5168), 0),17:36:47.2367616
((0, 5178), 0),17:36:47.2470784
((0, 5188), 0),17:36:47.2571008
((0, 5198), 0),17:36:47.2673024
((0, 5208), 0),17:36:47.2765696
((0, 5218), 0),17:36:47.2866816
((0, 5228), 0),17:36:47.2968704
((0, 5238), 0),17:36:47.3070464
((0, 5248), 0),17:36:47.3162240
((0, 5258), 0),17:36:47.3264128
((0, 5268), 0),17:36:47.3366272
((0, 5278), 0),17:36:47.3467904
((0, 5288), 0),17:36:47.3569792
((0, 5298), 0),17:36:47.3660928
((0, 5308), 0),17:36:47.3762816
