((0, 3742), 0),17:27:33.5151616
((0, 3752), 0),17:27:33.5243904
((0, 3762), 0),17:27:33.5335296
((0, 3772), 0),17:27:33.5437568
((0, 3782), 0),17:27:33.5539072
((0, 3792), 0),17:27:33.5641088
((0, 3802), 0),17:27:33.5734272
((0, 3812), 0),17:27:33.5833856
((0, 3822), 0),17:27:33.5936256
((0, 3832), 0),17:27:33.6038144
((0, 3842), 0),17:27:33.6129920
((0, 3852), 0),17:27:33.6231680
((0, 3862), 0),17:27:33.6334464
((0, 3872), 0),17:27:33.6434432
((0, 3883), 0),17:27:33.6536576
((0, 3893), 0),17:27:33.6638592
((0, 3903), 0),17:27:33.6740224
((0, 3913), 0),17:27:33.6842240
((0, 3923), 0),17:27:33.6944512
((0, 3933), 0),17:27:33.7037696
((0, 3943), 0),17:27:33.7137536
((0, 3953), 0),17:27:33.7239168
((0, 3963), 0),17:27:33.7342976
((0, 3973), 0),17:27:33.7432320
((0, 3983), 0),17:27:33.7534208
((0, 3993), 0),17:27:33.7637120
((0, 4003), 0),17:27:33.7738624
((0, 4013), 0),17:27:33.7830272
((0, 4023), 0),17:27:33.7931776
((0, 4033), 0),17:27:33.8033536
((0, 4043), 0),17:27:33.8135168
((0, 4054), 0),17:27:33.8236800
((0, 4064), 0),17:27:33.8339968
((0, 4074), 0),17:27:33.8441600
((0, 4084), 0),17:27:33.8542208
((0, 4094), 0),17:27:33.8645888
((0, 4104), 0),17:27:33.8735488
((0, 4114), 0),17:27:33.8838528
((0, 4124), 0),17:27:33.8939008
((0, 4134), 0),17:27:33.9041408
((0, 4144), 0),17:27:33.9132800
((0, 4154), 0),17:27:33.9234816
((0, 4164), 0),17:27:33.9336832
((0, 4174), 0),17:27:33.9438464
((0, 4184), 0),17:27:33.9531008
((0, 4194), 0),17:27:33.9632128
((0, 4204), 0),17:27:33.9734144
((0, 4214), 0),17:27:33.9836288
((0, 4224), 0),17:27:33.9927168
((0, 4234), 0),17:27:34.0030208
((0, 4244), 0),17:27:34.0130560
((0, 4254), 0),17:27:34.0232192
((0, 4264), 0),17:27:34.0335872
((0, 4274), 0),17:27:34.0425600
((0, 4284), 0),17:27:34.0527872
((0, 4294), 0),17:27:34.0629632
((0, 4304), 0),17:27:34.0731520
((0, 4314), 0),17:27:34.0822400
((0, 4324), 0),17:27:34.0924672
((0, 4334), 0),17:27:34.1026304
((0, 4344), 0),17:27:34.1128192
((0, 4354), 0),17:27:34.1219840
((0, 4364), 0),17:27:34.1322880
((0, 4374), 0),17:27:34.1424512
((0, 4384), 0),17:27:34.1525376
((0, 4395), 0),17:27:34.1627648
((0, 4405), 0),17:27:34.1728896
((0, 4415), 0),17:27:34.1830528
((0, 4425), 0),17:27:34.1933056
((0, 4435), 0),17:27:34.2034176
((0, 4445), 0),17:27:34.2125824
((0, 4455), 0),17:27:34.2227840
((0, 4465), 0),17:27:34.2329856
((0, 4475), 0),17:27:34.2431360
((0, 4485), 0),17:27:34.2523008
((0, 4495), 0),17:27:34.2625536
((0, 4505), 0),17:27:34.2727296
((0, 4515), 0),17:27:34.2828544
((0, 4525), 0),17:27:34.2921472
((0, 4535), 0),17:27:34.3022464
((0, 4545), 0),17:27:34.3124736
((0, 4555), 0),17:27:34.3225600
((0, 4566), 0),17:27:34.3327360
((0, 4576), 0),17:27:34.3430912
((0, 4586), 0),17:27:34.3532032
((0, 4596), 0),17:27:34.3632768
((0, 4606), 0),17:27:34.3734784
((0, 4616), 0),17:27:34.3827584
((0, 4626), 0),17:27:34.3929088
((0, 4636), 0),17:27:34.4030464
((0, 4646), 0),17:27:34.4133248
((0, 4656), 0),17:27:34.4225152
((0, 4666), 0),17:27:34.4325248
((0, 4676), 0),17:27:34.4427008
((0, 4686), 0),17:27:34.4528640
((0, 4696), 0),17:27:34.4620544
((0, 4706), 0),17:27:34.4722816
((0, 4716), 0),17:27:34.4824320
((0, 4726), 0),17:27:34.4926464
((0, 4736), 0),17:27:34.5018112
((0, 4746), 0),17:27:34.5120128
((0, 4756), 0),17:27:34.5221376
((0, 4766), 0),17:27:34.5323520
((0, 4776), 0),17:27:34.5425024
((0, 4786), 0),17:27:34.5516672
((0, 4796), 0),17:27:34.5618560
((0, 4806), 0),17:27:34.5720064
((0, 4816), 0),17:27:34.5822208
((0, 4826), 0),17:27:34.5914112
((0, 4836), 0),17:27:34.6015360
((0, 4846), 0),17:27:34.6117888
((0, 4856), 0),17:27:34.6219136
((0, 4866), 0),17:27:34.6311040
((0, 4876), 0),17:27:34.6413312
((0, 4886), 0),17:27:34.6514688
((0, 4896), 0),17:27:34.6616064
((0, 4907), 0),17:27:34.6717696
((0, 4917), 0),17:27:34.6820224
((0, 4927), 0),17:27:34.6921728
((0, 4937), 0),17:27:34.7023360
((0, 4947), 0),17:27:34.7125248
((0, 4957), 0),17:27:34.7217152
((0, 4967), 0),17:27:34.7318656
((0, 4977), 0),17:27:34.7422208
((0, 4987), 0),17:27:34.7523584
((0, 4997), 0),17:27:34.7614208
((0, 5007), 0),17:27:34.7715712
((0, 5017), 0),17:27:34.7819904
((0, 5027), 0),17:27:34.7921152
((0, 5037), 0),17:27:34.8010880
((0, 5047), 0),17:27:34.8113152
((0, 5057), 0),17:27:34.8215040
((0, 5067), 0),17:27:34.8316544
((0, 5078), 0),17:27:34.8418176
((0, 5088), 0),17:27:34.8519936
((0, 5098), 0),17:27:34.8622720
((0, 5108), 0),17:27:34.8724736
((0, 5118), 0),17:27:34.8825472
((0, 5128), 0),17:27:34.8917120
((0, 5138), 0),17:27:34.9019520
((0, 5148), 0),17:27:34.9120640
((0, 5158), 0),17:27:34.9222656
((0, 5168), 0),17:27:34.9314560
((0, 5178), 0),17:27:34.9415936
((0, 5188), 0),17:27:34.9517824
((0, 5198), 0),17:27:34.9619712
((0, 5208), 0),17:27:34.9711616
((0, 5218), 0),17:27:34.9813376
((0, 5228), 0),17:27:34.9915264
((0, 5238), 0),17:27:35.0017152
((0, 5248), 0),17:27:35.0108544
((0, 5258), 0),17:27:35.0210688
((0, 5268), 0),17:27:35.0312576
((0, 5278), 0),17:27:35.0414208
((0, 5288), 0),17:27:35.0516096
((0, 5298), 0),17:27:35.0607488
((0, 5308), 0),17:27:35.0709504
((0, 5318), 0),17:27:35.0825344
((0, 5328), 0),17:27:35.0913792
((0, 5338), 0),17:27:35.1004672
((0, 5348), 0),17:27:35.1106560
((0, 5358), 0),17:27:35.1208192
((0, 5368), 0),17:27:35.1310464
((0, 5378), 0),17:27:35.1401600
((0, 5388), 0),17:27:35.1503616
((0, 5398), 0),17:27:35.1606656
((0, 5408), 0),17:27:35.1707264
((0, 5419), 0),17:27:35.1809280
((0, 5429), 0),17:27:35.1911296
((0, 5439), 0),17:27:35.2013312
((0, 5449), 0),17:27:35.2114432
((0, 5459), 0),17:27:35.2216448
((0, 5469), 0),17:27:35.2308352
((0, 5479), 0),17:27:35.2409728
((0, 5489), 0),17:27:35.2511616
((0, 5499), 0),17:27:35.2613888
((0, 5509), 0),17:27:35.2705536
((0, 5519), 0),17:27:35.2806656
((0, 5529), 0),17:27:35.2908544
((0, 5539), 0),17:27:35.3010432
((0, 5549), 0),17:27:35.3102080
((0, 5559), 0),17:27:35.3203584
((0, 5569), 0),17:27:35.3305984
((0, 5579), 0),17:27:35.3408000
((0, 5590), 0),17:27:35.3509376
((0, 5600), 0),17:27:35.3611392
((0, 5610), 0),17:27:35.3714688
((0, 5620), 0),17:27:35.3814656
((0, 5630), 0),17:27:35.3916672
((0, 5640), 0),17:27:35.4009600
((0, 5650), 0),17:27:35.4109696
((0, 5660), 0),17:27:35.4212096
((0, 5670), 0),17:27:35.4315392
((0, 5680), 0),17:27:35.4405376
((0, 5690), 0),17:27:35.4507264
((0, 5700), 0),17:27:35.4609152
((0, 5710), 0),17:27:35.4710784
((0, 5720), 0),17:27:35.4804352
((0, 5730), 0),17:27:35.4905216
((0, 5740), 0),17:27:35.5005952
((0, 5750), 0),17:27:35.5108352
((0, 5760), 0),17:27:35.5199872
((0, 5770), 0),17:27:35.5301376
((0, 5780), 0),17:27:35.5405056
((0, 5790), 0),17:27:35.5505792
((0, 5800), 0),17:27:35.5607296
((0, 5810), 0),17:27:35.5698432
((0, 5820), 0),17:27:35.5800320
((0, 5830), 0),17:27:35.5902464
((0, 5840), 0),17:27:35.6005888
((0, 5850), 0),17:27:35.6095616
((0, 5860), 0),17:27:35.6197120
((0, 5870), 0),17:27:35.6299904
((0, 5880), 0),17:27:35.6401024
((0, 5890), 0),17:27:35.6492544
((0, 5900), 0),17:27:35.6594304
((0, 5910), 0),17:27:35.6696704
((0, 5920), 0),17:27:35.6798336
((0, 5931), 0),17:27:35.6900992
((0, 5941), 0),17:27:35.7001728
((0, 5951), 0),17:27:35.7104896
((0, 5961), 0),17:27:35.7205760
((0, 5971), 0),17:27:35.7307264
((0, 5981), 0),17:27:35.7400960
((0, 5991), 0),17:27:35.7500672
((0, 6001), 0),17:27:35.7602304
((0, 6011), 0),17:27:35.7704576
((0, 6021), 0),17:27:35.7795968
((0, 6031), 0),17:27:35.7897856
((0, 6041), 0),17:27:35.7999744
((0, 6051), 0),17:27:35.8102784
((0, 6061), 0),17:27:35.8194816
((0, 6071), 0),17:27:35.8295040
((0, 6081), 0),17:27:35.8396416
((0, 6091), 0),17:27:35.8498432
((0, 6102), 0),17:27:35.8600576
((0, 6112), 0),17:27:35.8702336
((0, 6122), 0),17:27:35.8806272
((0, 6132), 0),17:27:35.8905600
((0, 6142), 0),17:27:35.9008000
((0, 6152), 0),17:27:35.9099008
((0, 6162), 0),17:27:35.9201024
((0, 6172), 0),17:27:35.9302912
((0, 6182), 0),17:27:35.9405056
((0, 6192), 0),17:27:35.9496704
((0, 6202), 0),17:27:35.9598080
((0, 6212), 0),17:27:35.9700096
((0, 6222), 0),17:27:35.9801728
((0, 6232), 0),17:27:35.9894400
((0, 6242), 0),17:27:35.9995008
((0, 6252), 0),17:27:36.0096512
((0, 6262), 0),17:27:36.0200704
((0, 6272), 0),17:27:36.0289920
((0, 6282), 0),17:27:36.0392064
((0, 6292), 0),17:27:36.0495872
((0, 6302), 0),17:27:36.0598144
((0, 6312), 0),17:27:36.0697472
((0, 6322), 0),17:27:36.0789120
((0, 6332), 0),17:27:36.0891904
((0, 6342), 0),17:27:36.0993152
((0, 6352), 0),17:27:36.1095424
((0, 6362), 0),17:27:36.1186304
((0, 6372), 0),17:27:36.1288320
((0, 6382), 0),17:27:36.1389952
((0, 6392), 0),17:27:36.1491584
((0, 6402), 0),17:27:36.1582976
((0, 6412), 0),17:27:36.1684864
((0, 6422), 0),17:27:36.1786752
((0, 6432), 0),17:27:36.1888512
((0, 6443), 0),17:27:36.1991168
((0, 6453), 0),17:27:36.2092672
((0, 6463), 0),17:27:36.2195584
((0, 6473), 0),17:27:36.2296320
((0, 6483), 0),17:27:36.2397568
((0, 6493), 0),17:27:36.2489472
((0, 6503), 0),17:27:36.2591360
((0, 6513), 0),17:27:36.2692992
((0, 6523), 0),17:27:36.2795392
((0, 6533), 0),17:27:36.2886400
((0, 6543), 0),17:27:36.2988416
((0, 6553), 0),17:27:36.3090688
((0, 6563), 0),17:27:36.3191808
((0, 6573), 0),17:27:36.3283712
((0, 6583), 0),17:27:36.3385088
((0, 6593), 0),17:27:36.3487360
((0, 6603), 0),17:27:36.3588992
((0, 6614), 0),17:27:36.3690880
((0, 6624), 0),17:27:36.3792384
((0, 6634), 0),17:27:36.3894528
((0, 6644), 0),17:27:36.3996160
((0, 6654), 0),17:27:36.4097920
((0, 6664), 0),17:27:36.4189440
((0, 6674), 0),17:27:36.4291712
((0, 6684), 0),17:27:36.4394368
((0, 6694), 0),17:27:36.4495104
((0, 6704), 0),17:27:36.4587264
((0, 6714), 0),17:27:36.4688256
((0, 6724), 0),17:27:36.4790912
((0, 6734), 0),17:27:36.4892416
((0, 6744), 0),17:27:36.4983808
((0, 6754), 0),17:27:36.5085568
((0, 6764), 0),17:27:36.5187328
((0, 6774), 0),17:27:36.5289216
((0, 6784), 0),17:27:36.5381376
((0, 6794), 0),17:27:36.5482496
((0, 6804), 0),17:27:36.5584256
((0, 6814), 0),17:27:36.5686400
((0, 6824), 0),17:27:36.5788544
((0, 6834), 0),17:27:36.5879808
((0, 6844), 0),17:27:36.5982080
((0, 6854), 0),17:27:36.6083456
((0, 6864), 0),17:27:36.6185728
((0, 6874), 0),17:27:36.6277376
((0, 6884), 0),17:27:36.6378752
((0, 6894), 0),17:27:36.6480896
((0, 6904), 0),17:27:36.6582784
((0, 6914), 0),17:27:36.6674048
((0, 6924), 0),17:27:36.6775808
((0, 6934), 0),17:27:36.6877568
((0, 6944), 0),17:27:36.6980736
((0, 6955), 0),17:27:36.7080960
((0, 6965), 0),17:27:36.7183232
((0, 6975), 0),17:27:36.7286400
((0, 6985), 0),17:27:36.7386496
((0, 6995), 0),17:27:36.7488384
((0, 7005), 0),17:27:36.7580160
((0, 7015), 0),17:27:36.7681792
((0, 7025), 0),17:27:36.7785216
((0, 7035), 0),17:27:36.7886464
((0, 7045), 0),17:27:36.7977216
((0, 7055), 0),17:27:36.8078848
((0, 7065), 0),17:27:36.8182400
((0, 7075), 0),17:27:36.8283264
((0, 7085), 0),17:27:36.8374400
((0, 7095), 0),17:27:36.8476672
((0, 7105), 0),17:27:36.8578944
((0, 7115), 0),17:27:36.8679808
((0, 7126), 0),17:27:36.8782592
((0, 7136), 0),17:27:36.8883456
((0, 7146), 0),17:27:36.8986880
((0, 7156), 0),17:27:36.9087616
((0, 7166), 0),17:27:36.9188864
((0, 7176), 0),17:27:36.9281152
((0, 7186), 0),17:27:36.9383296
((0, 7196), 0),17:27:36.9484160
((0, 7206), 0),17:27:36.9586432
((0, 7216), 0),17:27:36.9679232
((0, 7226), 0),17:27:36.9779840
((0, 7236), 0),17:27:36.9881472
((0, 7246), 0),17:27:36.9983744
((0, 7256), 0),17:27:37.0076288
