StartSession,17:34:51.7666304
respDelay1.5,17:34:51.7668864
respSize12,17:34:51.7672320
respDelay0.7,17:34:53.3022080
respSize5,17:34:53.3022336
Active,17:34:53.3022464
stimON,17:34:54.1346304
dotsMOVE,17:34:54.6437120
respOPEN,17:34:54.9185792
stimOFF,17:34:56.7546624
respCLOSED,17:34:59.9367424
respDelay0.5,17:35:02.8184960
respSize1,17:35:02.8185088
Pause,17:35:02.8185216
