StartSession,17:34:07.7818624
((0, 29543), 0),17:34:07.7824000
((0, 29553), 0),17:34:07.7926656
((0, 29563), 0),17:34:07.8027520
((0, 29573), 0),17:34:07.8119296
((0, 29583), 0),17:34:07.8221056
((0, 29593), 0),17:34:07.8322944
((0, 29603), 0),17:34:07.8426112
((0, 29613), 0),17:34:07.8516864
((0, 29623), 0),17:34:07.8618112
((0, 29633), 0),17:34:07.8720128
((0, 29643), 0),17:34:07.8822144
((0, 29654), 0),17:34:07.8924032
((0, 29664), 0),17:34:07.9026816
((0, 29674), 0),17:34:07.9127552
((0, 29684), 0),17:34:07.9229312
((0, 29694), 0),17:34:07.9332864
((0, 29704), 0),17:34:07.9422848
((0, 29714), 0),17:34:07.9525632
((0, 29724), 0),17:34:07.9626368
((0, 29734), 0),17:34:07.9728768
((0, 29744), 0),17:34:07.9820288
((0, 29754), 0),17:34:07.9922304
((0, 29764), 0),17:34:08.0024576
((0, 29774), 0),17:34:08.0126848
((0, 29784), 0),17:34:08.0217856
((0, 29794), 0),17:34:08.0319488
((0, 29804), 0),17:34:08.0420736
((0, 29814), 0),17:34:08.0523136
((0, 29824), 0),17:34:08.0615808
((0, 29834), 0),17:34:08.0717312
((0, 29844), 0),17:34:08.0818944
((0, 29854), 0),17:34:08.0920192
((0, 29864), 0),17:34:08.1022080
((0, 29874), 0),17:34:08.1114880
((0, 29884), 0),17:34:08.1215104
((0, 29894), 0),17:34:08.1317504
((0, 29904), 0),17:34:08.1420544
((0, 29914), 0),17:34:08.1511808
((0, 29924), 0),17:34:08.1612800
((0, 29934), 0),17:34:08.1714560
((0, 29944), 0),17:34:08.1817472
((0, 29954), 0),17:34:08.1908352
((0, 29964), 0),17:34:08.2009728
((0, 29974), 0),17:34:08.2112128
((0, 29984), 0),17:34:08.2213120
((0, 29995), 0),17:34:08.2317184
((0, 30005), 0),17:34:08.2416896
((0, 30015), 0),17:34:08.2519296
((0, 30025), 0),17:34:08.2621056
((0, 30035), 0),17:34:08.2722560
((0, 30045), 0),17:34:08.2814592
((0, 30055), 0),17:34:08.2916864
((0, 30065), 0),17:34:08.3017600
((0, 30075), 0),17:34:08.3119872
((0, 30085), 0),17:34:08.3212928
((0, 30095), 0),17:34:08.3313664
((0, 30105), 0),17:34:08.3416320
((0, 30115), 0),17:34:08.3517184
((0, 30125), 0),17:34:08.3608576
((0, 30135), 0),17:34:08.3711616
((0, 30145), 0),17:34:08.3812608
((0, 30155), 0),17:34:08.3914240
((0, 30166), 0),17:34:08.4016640
((0, 30176), 0),17:34:08.4118272
((0, 30186), 0),17:34:08.4219392
((0, 30196), 0),17:34:08.4322688
((0, 30206), 0),17:34:08.4423168
((0, 30216), 0),17:34:08.4516096
((0, 30226), 0),17:34:08.4617344
((0, 30236), 0),17:34:08.4718848
((0, 30246), 0),17:34:08.4820736
((0, 30256), 0),17:34:08.4912000
((0, 30266), 0),17:34:08.5014144
((0, 30276), 0),17:34:08.5117312
((0, 30286), 0),17:34:08.5218432
((0, 30296), 0),17:34:08.5309184
((0, 30306), 0),17:34:08.5411072
((0, 30316), 0),17:34:08.5512576
((0, 30326), 0),17:34:08.5614848
((0, 30336), 0),17:34:08.5707904
((0, 30346), 0),17:34:08.5808512
((0, 30356), 0),17:34:08.5911424
((0, 30366), 0),17:34:08.6012416
((0, 30376), 0),17:34:08.6113920
((0, 30386), 0),17:34:08.6206976
((0, 30396), 0),17:34:08.6307584
((0, 30406), 0),17:34:08.6410368
((0, 30416), 0),17:34:08.6511104
((0, 30426), 0),17:34:08.6604032
((0, 30436), 0),17:34:08.6704640
((0, 30446), 0),17:34:08.6807808
((0, 30456), 0),17:34:08.6908416
((0, 30466), 0),17:34:08.7001984
((0, 30476), 0),17:34:08.7102592
((0, 30486), 0),17:34:08.7204224
((0, 30496), 0),17:34:08.7305472
((0, 30507), 0),17:34:08.7409024
((0, 30517), 0),17:34:08.7508736
((0, 30527), 0),17:34:08.7611648
((0, 30537), 0),17:34:08.7713664
((0, 30547), 0),17:34:08.7816448
((0, 30557), 0),17:34:08.7906944
((0, 30567), 0),17:34:08.8008320
((0, 30577), 0),17:34:08.8110080
((0, 30587), 0),17:34:08.8212352
((0, 30597), 0),17:34:08.8303744
((0, 30607), 0),17:34:08.8407808
((0, 30617), 0),17:34:08.8508032
((0, 30627), 0),17:34:08.8609024
((0, 30637), 0),17:34:08.8700544
((0, 30647), 0),17:34:08.8802560
((0, 30657), 0),17:34:08.8906240
((0, 30667), 0),17:34:08.9006848
((0, 30678), 0),17:34:08.9109120
((0, 30688), 0),17:34:08.9209856
((0, 30698), 0),17:34:08.9312512
((0, 30708), 0),17:34:08.9413888
((0, 30718), 0),17:34:08.9515392
((0, 30728), 0),17:34:08.9608064
((0, 30738), 0),17:34:08.9708928
((0, 30748), 0),17:34:08.9810944
((0, 30758), 0),17:34:08.9913472
((0, 30768), 0),17:34:09.0004480
((0, 30778), 0),17:34:09.0107008
((0, 30788), 0),17:34:09.0208000
((0, 30798), 0),17:34:09.0310400
((0, 30808), 0),17:34:09.0402688
((0, 30818), 0),17:34:09.0503424
((0, 30828), 0),17:34:09.0605568
((0, 30838), 0),17:34:09.0707968
((0, 30848), 0),17:34:09.0799360
((0, 30858), 0),17:34:09.0900992
((0, 30868), 0),17:34:09.1003008
((0, 30878), 0),17:34:09.1104640
((0, 30888), 0),17:34:09.1205888
((0, 30898), 0),17:34:09.1298304
((0, 30908), 0),17:34:09.1399936
((0, 30918), 0),17:34:09.1502592
((0, 30928), 0),17:34:09.1603456
((0, 30938), 0),17:34:09.1695104
((0, 30948), 0),17:34:09.1797760
((0, 30958), 0),17:34:09.1898880
((0, 30968), 0),17:34:09.2001024
((0, 30978), 0),17:34:09.2092544
((0, 30988), 0),17:34:09.2194816
((0, 30998), 0),17:34:09.2296320
((0, 31008), 0),17:34:09.2398080
((0, 31019), 0),17:34:09.2500480
((0, 31029), 0),17:34:09.2602112
((0, 31039), 0),17:34:09.2704000
((0, 31049), 0),17:34:09.2805376
((0, 31059), 0),17:34:09.2908544
((0, 31069), 0),17:34:09.2999424
((0, 31079), 0),17:34:09.3100800
((0, 31089), 0),17:34:09.3205888
((0, 31099), 0),17:34:09.3304576
((0, 31109), 0),17:34:09.3396864
((0, 31119), 0),17:34:09.3498496
((0, 31129), 0),17:34:09.3600640
((0, 31139), 0),17:34:09.3701760
((0, 31149), 0),17:34:09.3808128
((0, 31159), 0),17:34:09.3895680
((0, 31169), 0),17:34:09.3998464
((0, 31179), 0),17:34:09.4099200
((0, 31190), 0),17:34:09.4203264
((0, 31200), 0),17:34:09.4302464
((0, 31210), 0),17:34:09.4405120
((0, 31220), 0),17:34:09.4507648
((0, 31230), 0),17:34:09.4609408
((0, 31240), 0),17:34:09.4699520
((0, 31250), 0),17:34:09.4802176
((0, 31260), 0),17:34:09.4904448
((0, 31270), 0),17:34:09.5005440
((0, 31280), 0),17:34:09.5097600
((0, 31290), 0),17:34:09.5199104
((0, 31300), 0),17:34:09.5301120
((0, 31310), 0),17:34:09.5402752
((0, 31320), 0),17:34:09.5494400
((0, 31330), 0),17:34:09.5596416
((0, 31340), 0),17:34:09.5698432
((0, 31350), 0),17:34:09.5799680
((0, 31360), 0),17:34:09.5891712
((0, 31370), 0),17:34:09.5993344
((0, 31380), 0),17:34:09.6095232
((0, 31390), 0),17:34:09.6196736
((0, 31400), 0),17:34:09.6300032
((0, 31410), 0),17:34:09.6390400
((0, 31420), 0),17:34:09.6492416
((0, 31430), 0),17:34:09.6594048
((0, 31440), 0),17:34:09.6695808
((0, 31450), 0),17:34:09.6788352
((0, 31460), 0),17:34:09.6891136
((0, 31470), 0),17:34:09.6991616
((0, 31480), 0),17:34:09.7093888
((0, 31490), 0),17:34:09.7184896
((0, 31500), 0),17:34:09.7287296
((0, 31510), 0),17:34:09.7389696
((0, 31520), 0),17:34:09.7490816
((0, 31531), 0),17:34:09.7592320
((0, 31541), 0),17:34:09.7694976
((0, 31551), 0),17:34:09.7796480
((0, 31561), 0),17:34:09.7898368
((0, 31571), 0),17:34:09.8001536
((0, 31581), 0),17:34:09.8091520
((0, 31591), 0),17:34:09.8193024
((0, 31601), 0),17:34:09.8294912
((0, 31611), 0),17:34:09.8397056
((0, 31621), 0),17:34:09.8489216
((0, 31631), 0),17:34:09.8591104
((0, 31641), 0),17:34:09.8692224
((0, 31651), 0),17:34:09.8793856
((0, 31661), 0),17:34:09.8886272
((0, 31671), 0),17:34:09.8987264
((0, 31681), 0),17:34:09.9089152
((0, 31691), 0),17:34:09.9192704
((0, 31702), 0),17:34:09.9293312
((0, 31712), 0),17:34:09.9395072
((0, 31722), 0),17:34:09.9496576
((0, 31732), 0),17:34:09.9598976
((0, 31742), 0),17:34:09.9700736
((0, 31752), 0),17:34:09.9792896
((0, 31762), 0),17:34:09.9894400
((0, 31772), 0),17:34:09.9997568
((0, 31782), 0),17:34:10.0098176
((0, 31792), 0),17:34:10.0189696
((0, 31802), 0),17:34:10.0291584
((0, 31812), 0),17:34:10.0393728
((0, 31822), 0),17:34:10.0495744
((0, 31832), 0),17:34:10.0587648
((0, 31842), 0),17:34:10.0688896
((0, 31852), 0),17:34:10.0790272
((0, 31862), 0),17:34:10.0892288
((0, 31872), 0),17:34:10.0984064
((0, 31882), 0),17:34:10.1086080
((0, 31892), 0),17:34:10.1187584
((0, 31902), 0),17:34:10.1290752
((0, 31912), 0),17:34:10.1391488
((0, 31922), 0),17:34:10.1483392
((0, 31932), 0),17:34:10.1584640
